Unnamed: 0,fraud_score,ml_prob,rule_score,iso_anomaly_score,actual_class,is_fraud,claim_id
58557,0.2,0.0,0.5,-0.1822789406397965,0,0,10674
151278,0.0,0.0,0.0,-0.1583724831884931,0,0,10675
83724,0.2,0.0,0.5,-0.1673644570714795,0,0,10676
98550,0.0,0.0,0.0,-0.17928397482601,0,0,10677
274692,0.0,0.0,0.0,-0.1877288551535601,0,0,10678
201733,0.0,0.0,0.0,-0.2151703496995113,0,0,10679
2831,0.2,0.0,0.5,-0.2037100391995779,0,0,10680
8013,0.0,0.0,0.0,-0.154944096986817,0,0,10681
130784,0.002,0.0033333333333333,0.0,-0.1852175569815732,0,0,10682
111348,0.002,0.0033333333333333,0.0,-0.2045436665046459,0,0,10683
148800,0.208,0.0133333333333333,0.5,-0.0252199858390129,0,0,10684
109764,0.2,0.0,0.5,-0.1868779582187685,0,0,10685
256589,0.0,0.0,0.0,-0.1313496029984657,0,0,10686
192974,0.2,0.0,0.5,-0.0632529130078366,0,0,10687
279949,0.2,0.0,0.5,-0.125112459214049,0,0,10688
194832,0.2,0.0,0.5,-0.0997563411469507,0,0,10689
193582,0.2,0.0,0.5,-0.2008237215493585,0,0,10690
11094,0.2,0.0,0.5,-0.1316430641126881,0,0,10691
244168,0.216,0.0266666666666666,0.5,-0.1430253189683888,0,0,10692
234494,0.0,0.0,0.0,-0.165536129342691,0,0,10693
253003,0.2,0.0,0.5,-0.1751656631522069,0,0,10694
270576,0.204,0.0066666666666666,0.5,-0.0809353036707829,0,0,10695
224771,0.0,0.0,0.0,-0.1926943560661624,0,0,10696
225792,0.006,0.01,0.0,-0.1574763230383883,0,0,10697
280011,0.0,0.0,0.0,-0.1657831421857782,0,0,10698
74798,0.2,0.0,0.5,-0.1851657146237463,0,0,10699
93210,0.2,0.0,0.5,-0.1550259091199254,0,0,10700
129596,0.2,0.0,0.5,-0.1830426776186358,0,0,10701
188673,0.0,0.0,0.0,-0.1476223905256527,0,0,10702
66214,0.202,0.0033333333333333,0.5,-0.1850312147568462,0,0,10703
214418,0.2,0.0,0.5,-0.1756339434933605,0,0,10704
263321,0.214,0.0233333333333333,0.5,-0.2007338066658219,0,0,10705
18425,0.2,0.0,0.5,-0.1712363832531283,0,0,10706
236867,0.2,0.0,0.5,-0.1586098747485897,0,0,10707
97742,0.2,0.0,0.5,-0.1797628675763152,0,0,10708
112967,0.0,0.0,0.0,-0.1127052457884713,0,0,10709
8298,0.0,0.0,0.0,-0.1512774195699844,0,0,10710
79619,0.2,0.0,0.5,-0.182612791501045,0,0,10711
35620,0.2,0.0,0.5,-0.1879066494026239,0,0,10712
656,0.2,0.0,0.5,-0.196795202182985,0,0,10713
29362,0.0,0.0,0.0,-0.211825848106633,0,0,10714
149683,0.0,0.0,0.0,-0.1580966237568151,0,0,10715
277019,0.0,0.0,0.0,-0.2109625325759282,0,0,10716
80861,0.2,0.0,0.5,-0.1278920968098125,0,0,10717
182009,0.2,0.0,0.5,-0.1880439512346925,0,0,10718
214688,0.0,0.0,0.0,-0.2181096935722292,0,0,10719
265142,0.202,0.0033333333333333,0.5,-0.1185474027177125,0,0,10720
185887,0.208,0.0133333333333333,0.5,-0.1065583762014026,0,0,10721
62625,0.2,0.0,0.5,-0.1525525152641465,0,0,10722
125535,0.0,0.0,0.0,-0.2203908965601056,0,0,10723
939,0.2,0.0,0.5,-0.2020229939426903,0,0,10724
248741,0.202,0.0033333333333333,0.5,-0.0285038533529827,0,0,10725
155651,0.212,0.02,0.5,-0.1151312224354187,0,0,10726
54808,0.2,0.0,0.5,-0.1892912066556947,0,0,10727
219685,0.2,0.0,0.5,-0.1863467645582179,0,0,10728
148563,0.0,0.0,0.0,-0.1803621955264865,0,0,10729
277837,0.216,0.0266666666666666,0.5,-0.1361099199857867,0,0,10730
186586,0.2,0.0,0.5,-0.1331140889127127,0,0,10731
110948,0.2,0.0,0.5,-0.1699589599977451,0,0,10732
250433,0.0,0.0,0.0,-0.1797624921447199,0,0,10733
104551,0.0,0.0,0.0,-0.1516792046651102,0,0,10734
224835,0.2,0.0,0.5,-0.1697807356981468,0,0,10735
196640,0.2,0.0,0.5,-0.1840895852722096,0,0,10736
62579,0.2,0.0,0.5,-0.1298405414596943,0,0,10737
70394,0.204,0.0066666666666666,0.5,-0.0999734162620302,0,0,10738
282454,0.2,0.0,0.5,-0.1947773105587078,0,0,10739
84768,0.022,0.0366666666666666,0.0,-0.1417937299211825,0,0,10740
229444,0.2,0.0,0.5,-0.1673774111508149,0,0,10741
269709,0.2,0.0,0.5,-0.1822941951514397,0,0,10742
278833,0.2,0.0,0.5,-0.1453451563520874,0,0,10743
97769,0.0,0.0,0.0,-0.151963335928458,0,0,10744
21772,0.2,0.0,0.5,-0.2020492899358245,0,0,10745
50755,0.0,0.0,0.0,-0.1925934595697867,0,0,10746
111460,0.0,0.0,0.0,-0.1350350373193513,0,0,10747
65402,0.202,0.0033333333333333,0.5,-0.1927203913515663,0,0,10748
207799,0.206,0.01,0.5,-0.1676161454683562,0,0,10749
158356,0.0,0.0,0.0,-0.1756733241461715,0,0,10750
160755,0.202,0.0033333333333333,0.5,-0.115526352105449,0,0,10751
201367,0.2,0.0,0.5,-0.1705351697275667,0,0,10752
73662,0.0,0.0,0.0,-0.1434255759333338,0,0,10753
24871,0.2,0.0,0.5,-0.1925436717406495,0,0,10754
3606,0.22,0.0333333333333333,0.5,-0.1555208298393284,0,0,10755
95201,0.2,0.0,0.5,-0.1632736610219859,0,0,10756
66689,0.006,0.01,0.0,-0.1861491666925353,0,0,10757
192384,0.0,0.0,0.0,-0.1899285700501738,0,0,10758
177571,0.006,0.01,0.0,-0.1155554910224448,0,0,10759
184332,0.0,0.0,0.0,-0.16364495802294,0,0,10760
42100,0.2,0.0,0.5,-0.2081890498035647,0,0,10761
3670,0.2,0.0,0.5,-0.1798560560998917,0,0,10762
12067,0.0,0.0,0.0,-0.1137183305678437,0,0,10763
170167,0.202,0.0033333333333333,0.5,-0.1334692014720216,0,0,10764
5508,0.2,0.0,0.5,-0.1209435886291619,0,0,10765
164028,0.2,0.0,0.5,-0.1603820593881605,0,0,10766
152124,0.0,0.0,0.0,-0.1563447514919317,0,0,10767
256904,0.0,0.0,0.0,-0.1863438011669188,0,0,10768
229564,0.0,0.0,0.0,-0.1749182406179702,0,0,10769
279260,0.202,0.0033333333333333,0.5,-0.1582560729535526,0,0,10770
58707,0.208,0.0133333333333333,0.5,-0.1346116075951158,0,0,10771
230902,0.2,0.0,0.5,-0.1785538848246392,0,0,10772
275022,0.202,0.0033333333333333,0.5,-0.1762541691516431,0,0,10773
218211,0.0,0.0,0.0,-0.1986693957681761,0,0,10774
20020,0.0,0.0,0.0,-0.1821316558926556,0,0,10775
119603,0.2,0.0,0.5,-0.2097936754043119,0,0,10776
217392,0.0,0.0,0.0,-0.1913677641943405,0,0,10777
72480,0.002,0.0033333333333333,0.0,-0.1562244314080502,0,0,10778
168811,0.006,0.01,0.0,-0.1394235112296653,0,0,10779
23453,0.2,0.0,0.5,-0.2021077653651738,0,0,10780
136742,0.202,0.0033333333333333,0.5,-0.1882068453070426,0,0,10781
211073,0.0,0.0,0.0,-0.1633213123590753,0,0,10782
262460,0.0,0.0,0.0,-0.1641566189641226,0,0,10783
227303,0.202,0.0033333333333333,0.5,-0.1283972033120219,0,0,10784
100587,0.0,0.0,0.0,-0.2118817871166176,0,0,10785
254415,0.2,0.0,0.5,-0.1845406651894679,0,0,10786
180571,0.01,0.0166666666666666,0.0,-0.1573225356728185,0,0,10787
167593,0.2,0.0,0.5,-0.1467127252839349,0,0,10788
223151,0.008,0.0133333333333333,0.0,-0.1448603807383255,0,0,10789
22509,0.0,0.0,0.0,-0.2132829798206603,0,0,10790
232099,0.0,0.0,0.0,-0.1984905197565203,0,0,10791
50992,0.202,0.0033333333333333,0.5,-0.1140899894515117,0,0,10792
134996,0.0,0.0,0.0,-0.2125825955332697,0,0,10793
163381,0.2,0.0,0.5,-0.1895985877102984,0,0,10794
213421,0.016,0.0266666666666666,0.0,-0.1482351223811652,0,0,10795
65828,0.2,0.0,0.5,-0.2010892846671,0,0,10796
48054,0.0,0.0,0.0,-0.1926312765284939,0,0,10797
56301,0.002,0.0033333333333333,0.0,-0.2094430090809532,0,0,10798
172703,0.2,0.0,0.5,-0.2116745683835152,0,0,10799
198715,0.0,0.0,0.0,-0.1957185126056633,0,0,10800
68095,0.0,0.0,0.0,-0.1868865855995179,0,0,10801
158043,0.0,0.0,0.0,-0.1626238410123068,0,0,10802
259016,0.0,0.0,0.0,-0.2048695860565714,0,0,10803
41766,0.202,0.0033333333333333,0.5,-0.1581712985896499,0,0,10804
226276,0.2,0.0,0.5,-0.1689330999057151,0,0,10805
118746,0.0,0.0,0.0,-0.1590776275618058,0,0,10806
281180,0.204,0.0066666666666666,0.5,-0.1952861092206506,0,0,10807
151620,0.0,0.0,0.0,-0.1754825387404683,0,0,10808
246486,0.0,0.0,0.0,-0.1712195465980903,0,0,10809
96190,0.2,0.0,0.5,-0.1728689431431174,0,0,10810
265812,0.002,0.0033333333333333,0.0,-0.1419802353687088,0,0,10811
109259,0.0,0.0,0.0,-0.2018045686303944,0,0,10812
261694,0.0,0.0,0.0,-0.2059841243431404,0,0,10813
133879,0.2,0.0,0.5,-0.1714852233117443,0,0,10814
109125,0.2,0.0,0.5,-0.2046694274633231,0,0,10815
35822,0.002,0.0033333333333333,0.0,-0.2068094121136718,0,0,10816
106563,0.0,0.0,0.0,-0.2076495913508385,0,0,10817
277332,0.0,0.0,0.0,-0.1983512831611152,0,0,10818
238846,0.202,0.0033333333333333,0.5,-0.0883270355971902,0,0,10819
96092,0.0,0.0,0.0,-0.1837222518037247,0,0,10820
183729,0.2,0.0,0.5,-0.1799934290147404,0,0,10821
237960,0.0,0.0,0.0,-0.1618878919688081,0,0,10822
9490,0.0,0.0,0.0,-0.1641507482754762,0,0,10823
81569,0.2,0.0,0.5,-0.1904340031557269,0,0,10824
224524,0.0,0.0,0.0,-0.1240164445036151,0,0,10825
244218,0.0,0.0,0.0,-0.2131541836318126,0,0,10826
136488,0.0,0.0,0.0,-0.1275844547788503,0,0,10827
228,0.4,0.0,1.0,-0.1900549807101806,0,0,10828
222902,0.0,0.0,0.0,-0.2128151149486362,0,0,10829
49318,0.2,0.0,0.5,-0.1816403197140496,0,0,10830
106270,0.0,0.0,0.0,-0.2083555632020762,0,0,10831
162527,0.0,0.0,0.0,-0.2100002468210693,0,0,10832
267256,0.0,0.0,0.0,-0.1908948476499521,0,0,10833
56921,0.0,0.0,0.0,-0.1892636060399546,0,0,10834
193566,0.002,0.0033333333333333,0.0,-0.1307161299359459,0,0,10835
61707,0.2,0.0,0.5,-0.1834476792182251,0,0,10836
243180,0.2,0.0,0.5,-0.1966125327118524,0,0,10837
160348,0.2,0.0,0.5,-0.155742094481304,0,0,10838
172805,0.0,0.0,0.0,-0.215923645382151,0,0,10839
221940,0.0,0.0,0.0,-0.143996749942921,0,0,10840
146964,0.0,0.0,0.0,-0.1951351139007779,0,0,10841
55729,0.204,0.0066666666666666,0.5,-0.1899911086081097,0,0,10842
55098,0.202,0.0033333333333333,0.5,-0.1297083570390341,0,0,10843
35548,0.2,0.0,0.5,-0.2127676387382231,0,0,10844
175111,0.2,0.0,0.5,-0.1756357276308431,0,0,10845
118026,0.2,0.0,0.5,-0.187950841374923,0,0,10846
100955,0.202,0.0033333333333333,0.5,-0.174651699968809,0,0,10847
263449,0.2,0.0,0.5,-0.1911574401267696,0,0,10848
5378,0.006,0.01,0.0,-0.0844253700938735,0,0,10849
61657,0.2,0.0,0.5,-0.1669803055204087,0,0,10850
119516,0.01,0.0166666666666666,0.0,-0.0912504396082742,0,0,10851
136983,0.2,0.0,0.5,-0.1755796474599745,0,0,10852
213982,0.2,0.0,0.5,-0.1936157127955061,0,0,10853
61474,0.0,0.0,0.0,-0.204993405966806,0,0,10854
163735,0.0,0.0,0.0,-0.1927473073534009,0,0,10855
104895,0.2,0.0,0.5,-0.1884536669839759,0,0,10856
10053,0.2,0.0,0.5,-0.1286890507055458,0,0,10857
272310,0.2,0.0,0.5,-0.1119466562774087,0,0,10858
262145,0.204,0.0066666666666666,0.5,-0.1128201291458582,0,0,10859
143031,0.0,0.0,0.0,-0.1487399482926498,0,0,10860
40344,0.0,0.0,0.0,-0.1241530465781589,0,0,10861
145555,0.2,0.0,0.5,-0.1603892843289749,0,0,10862
105765,0.2,0.0,0.5,-0.2145936662365143,0,0,10863
133424,0.0,0.0,0.0,-0.2105056358082581,0,0,10864
234344,0.002,0.0033333333333333,0.0,-0.1779355061034913,0,0,10865
160768,0.202,0.0033333333333333,0.5,-0.1837082003461712,0,0,10866
173976,0.2,0.0,0.5,-0.1726076047684396,0,0,10867
126710,0.002,0.0033333333333333,0.0,-0.1527375050030619,0,0,10868
77655,0.0,0.0,0.0,-0.1543341954106694,0,0,10869
65431,0.002,0.0033333333333333,0.0,-0.2099907012374828,0,0,10870
277134,0.0,0.0,0.0,-0.1586867899496733,0,0,10871
256500,0.204,0.0066666666666666,0.5,-0.1605444355222006,0,0,10872
106560,0.0,0.0,0.0,-0.2171725117838071,0,0,10873
206108,0.2,0.0,0.5,-0.1511610651085684,0,0,10874
196237,0.2,0.0,0.5,-0.1428185176943855,0,0,10875
91885,0.204,0.0066666666666666,0.5,-0.1327924540349704,0,0,10876
131586,0.0,0.0,0.0,-0.1541942089389757,0,0,10877
96329,0.204,0.0066666666666666,0.5,-0.0874212969414129,0,0,10878
156876,0.2,0.0,0.5,-0.1340719643644196,0,0,10879
4190,0.0,0.0,0.0,-0.1230389634734844,0,0,10880
235899,0.008,0.0133333333333333,0.0,-0.1206146148127019,0,0,10881
230352,0.0,0.0,0.0,-0.1994420453953983,0,0,10882
75021,0.236,0.06,0.5,-0.1762861136381182,0,0,10883
240984,0.002,0.0033333333333333,0.0,-0.1838306189453512,0,0,10884
111806,0.2,0.0,0.5,-0.1944417824481901,0,0,10885
254530,0.2,0.0,0.5,-0.191284384094818,0,0,10886
152231,0.014,0.0233333333333333,0.0,-0.0649604489683179,0,0,10887
159512,0.0,0.0,0.0,-0.2049523464683467,0,0,10888
211369,0.2,0.0,0.5,-0.1744563104028254,0,0,10889
232102,0.2,0.0,0.5,-0.1365288420090521,0,0,10890
85225,0.0,0.0,0.0,-0.1597540713391295,0,0,10891
121873,0.2,0.0,0.5,-0.1817722836036838,0,0,10892
235402,0.0,0.0,0.0,-0.1912757637340821,0,0,10893
76990,0.0,0.0,0.0,-0.2009281242727345,0,0,10894
44779,0.0,0.0,0.0,-0.1869598508213245,0,0,10895
170187,0.2,0.0,0.5,-0.1850636453804466,0,0,10896
42761,0.202,0.0033333333333333,0.5,-0.1624841797022786,0,0,10897
11814,0.0,0.0,0.0,-0.1498718741981728,0,0,10898
45388,0.2,0.0,0.5,-0.1814254095092775,0,0,10899
276103,0.2,0.0,0.5,-0.1445054303093612,0,0,10900
270620,0.2,0.0,0.5,-0.1986795320367668,0,0,10901
53045,0.014,0.0233333333333333,0.0,-0.0988111090360644,0,0,10902
185902,0.228,0.0466666666666666,0.5,-0.0591613275656296,0,0,10903
51497,0.2,0.0,0.5,-0.1267070685604668,0,0,10904
211903,0.0,0.0,0.0,-0.1915866554597769,0,0,10905
46796,0.0459999999999999,0.0766666666666666,0.0,-0.1615317902863619,0,0,10906
272452,0.2,0.0,0.5,-0.110468679694164,0,0,10907
2968,0.4,0.0,1.0,-0.1590269539276895,0,0,10908
275615,0.2,0.0,0.5,-0.1812299645975344,0,0,10909
44951,0.2,0.0,0.5,-0.1523515238912984,0,0,10910
145993,0.2,0.0,0.5,-0.1527989767793953,0,0,10911
274689,0.2,0.0,0.5,-0.2006546303192335,0,0,10912
39531,0.2,0.0,0.5,-0.1849985488575845,0,0,10913
23918,0.2,0.0,0.5,-0.1719252585812069,0,0,10914
138788,0.0,0.0,0.0,-0.1400877373790672,0,0,10915
152237,0.208,0.0133333333333333,0.5,-0.1562779124182331,0,0,10916
119025,0.0,0.0,0.0,-0.1907477064371509,0,0,10917
141790,0.0,0.0,0.0,-0.1848168828233465,0,0,10918
148631,0.0,0.0,0.0,-0.1657119528512192,0,0,10919
146811,0.002,0.0033333333333333,0.0,-0.1468729061214341,0,0,10920
125353,0.0,0.0,0.0,-0.2028113139721121,0,0,10921
49365,0.0,0.0,0.0,-0.1786672670501775,0,0,10922
254813,0.0,0.0,0.0,-0.1450906509701227,0,0,10923
42701,0.2,0.0,0.5,-0.1943433492315598,0,0,10924
89128,0.0,0.0,0.0,-0.0830102677199085,0,0,10925
161264,0.0,0.0,0.0,-0.1692091269970853,0,0,10926
91989,0.0,0.0,0.0,-0.1013570112405449,0,0,10927
238464,0.2,0.0,0.5,-0.1933503597223625,0,0,10928
122307,0.0,0.0,0.0,-0.1632113660940309,0,0,10929
33653,0.0,0.0,0.0,-0.2030402292800295,0,0,10930
184072,0.2,0.0,0.5,-0.2121488327175872,0,0,10931
85025,0.2,0.0,0.5,-0.2032336185047552,0,0,10932
4856,0.2,0.0,0.5,-0.158317330209961,0,0,10933
143171,0.0,0.0,0.0,-0.2195797027838585,0,0,10934
110960,0.0,0.0,0.0,-0.2152630850848983,0,0,10935
267283,0.0,0.0,0.0,-0.1920403767492677,0,0,10936
83033,0.01,0.0166666666666666,0.0,-0.1885892868321003,0,0,10937
214557,0.206,0.01,0.5,-0.1857314032021845,0,0,10938
74149,0.002,0.0033333333333333,0.0,-0.1875145349872084,0,0,10939
269685,0.0,0.0,0.0,-0.2105495111732375,0,0,10940
276380,0.002,0.0033333333333333,0.0,-0.1655007920774115,0,0,10941
48549,0.0,0.0,0.0,-0.1941204840338256,0,0,10942
60231,0.2,0.0,0.5,-0.1455523727482307,0,0,10943
173178,0.206,0.01,0.5,-0.1638222117077286,0,0,10944
122675,0.2,0.0,0.5,-0.1917455425034629,0,0,10945
245791,0.2,0.0,0.5,-0.1824282331720202,0,0,10946
129180,0.014,0.0233333333333333,0.0,-0.1300225416911097,0,0,10947
98727,0.004,0.0066666666666666,0.0,-0.1538586021317622,0,0,10948
86632,0.2,0.0,0.5,-0.1912437393376688,0,0,10949
241519,0.0,0.0,0.0,-0.145401375068969,0,0,10950
105761,0.2,0.0,0.5,-0.2057247252336313,0,0,10951
147809,0.0,0.0,0.0,-0.2011664756165893,0,0,10952
86486,0.2,0.0,0.5,-0.1902738678089329,0,0,10953
139339,0.0,0.0,0.0,-0.2054101828022097,0,0,10954
39080,0.2,0.0,0.5,-0.0930157504404335,0,0,10955
187200,0.2,0.0,0.5,-0.1978095579030384,0,0,10956
178618,0.2,0.0,0.5,-0.1814986663410854,0,0,10957
254839,0.0,0.0,0.0,-0.192217677827527,0,0,10958
96714,0.0,0.0,0.0,-0.1938569315633808,0,0,10959
103742,0.2,0.0,0.5,-0.1702794031896145,0,0,10960
227524,0.202,0.0033333333333333,0.5,-0.1726626987260515,0,0,10961
43455,0.002,0.0033333333333333,0.0,-0.1452844132451389,0,0,10962
248264,0.2,0.0,0.5,-0.1713230892682844,0,0,10963
45806,0.0,0.0,0.0,-0.20976152116875,0,0,10964
37846,0.2,0.0,0.5,-0.1832659681617107,0,0,10965
269214,0.2,0.0,0.5,-0.0468597985846377,0,0,10966
67052,0.2,0.0,0.5,-0.1425129635094966,0,0,10967
216000,0.2,0.0,0.5,-0.1830733588458257,0,0,10968
109110,0.2,0.0,0.5,-0.1994540531141937,0,0,10969
42404,0.002,0.0033333333333333,0.0,-0.1048531272854685,0,0,10970
56041,0.2,0.0,0.5,-0.196573324728818,0,0,10971
186566,0.2,0.0,0.5,-0.1667615985790502,0,0,10972
279206,0.0,0.0,0.0,-0.1967308737020919,0,0,10973
209049,0.0,0.0,0.0,-0.1992767428429457,0,0,10974
52238,0.2,0.0,0.5,-0.1901650629782981,0,0,10975
272248,0.0,0.0,0.0,-0.1808105227973689,0,0,10976
117566,0.0,0.0,0.0,-0.206677869551548,0,0,10977
276438,0.2,0.0,0.5,-0.17252172961562,0,0,10978
238513,0.2,0.0,0.5,-0.2157715596124994,0,0,10979
35567,0.0,0.0,0.0,-0.1872531325027817,0,0,10980
243060,0.0,0.0,0.0,-0.1387612927018199,0,0,10981
103656,0.0,0.0,0.0,-0.2022992939943906,0,0,10982
75683,0.002,0.0033333333333333,0.0,-0.1970403113175804,0,0,10983
146392,0.0,0.0,0.0,-0.1717200611983679,0,0,10984
183429,0.208,0.0133333333333333,0.5,-0.1299443126112647,0,0,10985
19901,0.0,0.0,0.0,-0.1682177399434704,0,0,10986
59986,0.2,0.0,0.5,-0.1833962884321871,0,0,10987
4749,0.2,0.0,0.5,-0.1261852162170437,0,0,10988
62489,0.2,0.0,0.5,-0.1950238010715525,0,0,10989
277850,0.0,0.0,0.0,-0.2011091826598752,0,0,10990
108450,0.0339999999999999,0.0566666666666666,0.0,-0.2030251945501377,0,0,10991
233903,0.23,0.05,0.5,-0.0793719660347592,0,0,10992
199253,0.0,0.0,0.0,-0.1971431695713361,0,0,10993
66092,0.0,0.0,0.0,-0.202022550496866,0,0,10994
194865,0.0,0.0,0.0,-0.1955332801064691,0,0,10995
178113,0.212,0.02,0.5,-0.1283327569707012,0,0,10996
257889,0.2,0.0,0.5,-0.1929490058165103,0,0,10997
101173,0.0,0.0,0.0,-0.2080448159462267,0,0,10998
110353,0.0,0.0,0.0,-0.2101077208496286,0,0,10999
148078,0.202,0.0033333333333333,0.5,-0.1321043529853191,0,0,11000
50505,0.2,0.0,0.5,-0.0859512060176261,0,0,11001
237318,0.2,0.0,0.5,-0.1808423288248943,0,0,11002
196501,0.0,0.0,0.0,-0.1144741977762378,0,0,11003
242894,0.2,0.0,0.5,-0.1833531967519444,0,0,11004
23378,0.002,0.0033333333333333,0.0,-0.1626090580418107,0,0,11005
145640,0.0,0.0,0.0,-0.1164534512274824,0,0,11006
33470,0.2,0.0,0.5,-0.1935415493502556,0,0,11007
242633,0.2,0.0,0.5,-0.1961264246612577,0,0,11008
159823,0.2,0.0,0.5,-0.1735367236709729,0,0,11009
80833,0.0,0.0,0.0,-0.1978006255100426,0,0,11010
8533,0.0,0.0,0.0,-0.16200719097075,0,0,11011
165727,0.0,0.0,0.0,-0.2047544184574179,0,0,11012
134379,0.2,0.0,0.5,-0.1376366766725283,0,0,11013
46819,0.2,0.0,0.5,-0.1712539987154395,0,0,11014
228839,0.2,0.0,0.5,-0.1967927707037801,0,0,11015
88656,0.2,0.0,0.5,-0.2062645386023838,0,0,11016
2923,0.4,0.0,1.0,-0.1903093316334179,0,0,11017
35642,0.202,0.0033333333333333,0.5,-0.1775235473900728,0,0,11018
153234,0.204,0.0066666666666666,0.5,-0.1320485863331708,0,0,11019
15691,0.216,0.0266666666666666,0.5,-0.099384628384585,0,0,11020
137121,0.0,0.0,0.0,-0.1710269837706682,0,0,11021
266858,0.2,0.0,0.5,-0.2068222675911051,0,0,11022
116295,0.2,0.0,0.5,-0.1717932520431393,0,0,11023
215621,0.0,0.0,0.0,-0.2113394454860941,0,0,11024
93094,0.01,0.0166666666666666,0.0,-0.2002182535932557,0,0,11025
54935,0.0,0.0,0.0,-0.2137840006681825,0,0,11026
267082,0.0,0.0,0.0,-0.1572733669760172,0,0,11027
30682,0.008,0.0133333333333333,0.0,-0.1049047497955867,0,0,11028
27622,0.212,0.02,0.5,-0.0843137501083695,0,0,11029
278020,0.2,0.0,0.5,-0.1987418206055683,0,0,11030
266128,0.2,0.0,0.5,-0.1798425526997195,0,0,11031
273149,0.0,0.0,0.0,-0.2054011850162911,0,0,11032
3502,0.2,0.0,0.5,-0.0549117155380159,0,0,11033
262774,0.0,0.0,0.0,-0.1363090255398188,0,0,11034
248255,0.2,0.0,0.5,-0.1984172228480135,0,0,11035
32171,0.0,0.0,0.0,-0.2073797179313134,0,0,11036
102889,0.004,0.0066666666666666,0.0,-0.1301229977291975,0,0,11037
60230,0.25,0.0833333333333333,0.5,-0.1852350155325133,0,0,11038
30887,0.0,0.0,0.0,-0.1707991490990439,0,0,11039
82385,0.0,0.0,0.0,-0.2076066466826014,0,0,11040
212377,0.0,0.0,0.0,-0.2043347512226087,0,0,11041
283904,0.202,0.0033333333333333,0.5,-0.1531304885496742,0,0,11042
255622,0.002,0.0033333333333333,0.0,-0.1096499786783993,0,0,11043
177837,0.2,0.0,0.5,-0.1532497014959372,0,0,11044
192272,0.006,0.01,0.0,-0.0874201555786978,0,0,11045
200642,0.2,0.0,0.5,-0.060463332372902,0,0,11046
266780,0.0,0.0,0.0,-0.1674967675187398,0,0,11047
247739,0.202,0.0033333333333333,0.5,-0.1307023407571062,0,0,11048
244906,0.0,0.0,0.0,-0.1515207073930407,0,0,11049
18910,0.0,0.0,0.0,-0.20731296234731,0,0,11050
106618,0.2,0.0,0.5,-0.1846172803702873,0,0,11051
128497,0.0,0.0,0.0,-0.2127766829164961,0,0,11052
118807,0.2,0.0,0.5,-0.1888963511343512,0,0,11053
76596,0.2,0.0,0.5,-0.1770183109246841,0,0,11054
207142,0.0,0.0,0.0,-0.1757900414750348,0,0,11055
19566,0.2,0.0,0.5,-0.133287452147373,0,0,11056
272377,0.2,0.0,0.5,-0.0897511536609368,0,0,11057
156721,0.2,0.0,0.5,-0.1210257600598931,0,0,11058
10539,0.0,0.0,0.0,-0.1563231666757815,0,0,11059
224986,0.002,0.0033333333333333,0.0,-0.1484148334613197,0,0,11060
194641,0.2,0.0,0.5,-0.2144811317385945,0,0,11061
57006,0.2,0.0,0.5,-0.2008142235290111,0,0,11062
115294,0.2,0.0,0.5,-0.1870208297641454,0,0,11063
163010,0.0,0.0,0.0,-0.1871641222225987,0,0,11064
237253,0.2,0.0,0.5,-0.1945003557272964,0,0,11065
61541,0.0,0.0,0.0,-0.208576651261921,0,0,11066
212375,0.208,0.0133333333333333,0.5,-0.1013364017603438,0,0,11067
2502,0.402,0.0033333333333333,1.0,-0.1849199467124789,0,0,11068
271501,0.2,0.0,0.5,-0.185740897163661,0,0,11069
188800,0.0,0.0,0.0,-0.1828105077791332,0,0,11070
81680,0.2,0.0,0.5,-0.202610749600021,0,0,11071
280288,0.2,0.0,0.5,-0.084023822816771,0,0,11072
139446,0.0,0.0,0.0,-0.2212751250190164,0,0,11073
4511,0.0,0.0,0.0,-0.1354705042958215,0,0,11074
47118,0.0,0.0,0.0,-0.1687332908049568,0,0,11075
150950,0.2,0.0,0.5,-0.1722266647916968,0,0,11076
111227,0.0,0.0,0.0,-0.1197773732282724,0,0,11077
75685,0.004,0.0066666666666666,0.0,-0.1967775829801074,0,0,11078
163332,0.2,0.0,0.5,-0.1122396006934997,0,0,11079
252382,0.2,0.0,0.5,-0.1939053869766284,0,0,11080
123471,0.2,0.0,0.5,-0.1484230618278568,0,0,11081
154295,0.002,0.0033333333333333,0.0,-0.1096977622732229,0,0,11082
145068,0.002,0.0033333333333333,0.0,-0.1898528290836227,0,0,11083
282569,0.0,0.0,0.0,-0.1905082504091038,0,0,11084
5395,0.0,0.0,0.0,-0.1429520034397123,0,0,11085
277436,0.0,0.0,0.0,-0.1906446915273099,0,0,11086
242768,0.204,0.0066666666666666,0.5,-0.1994193597289948,0,0,11087
57763,0.202,0.0033333333333333,0.5,-0.151386090364769,0,0,11088
70350,0.2,0.0,0.5,-0.1777817384248305,0,0,11089
114188,0.0,0.0,0.0,-0.2069453005236932,0,0,11090
104751,0.0,0.0,0.0,-0.2174408586247745,0,0,11091
260769,0.202,0.0033333333333333,0.5,-0.11357334530531,0,0,11092
72671,0.0,0.0,0.0,-0.2004983167811195,0,0,11093
10124,0.2,0.0,0.5,-0.0914109905227764,0,0,11094
90696,0.0,0.0,0.0,-0.2012967225650566,0,0,11095
273236,0.002,0.0033333333333333,0.0,-0.1645599722880563,0,0,11096
